region,subregion,date,hurst_value,hurst_sd,information,window_flag,length,hurst_excess_fit,hurst_excess_lower,hurst_excess_upper
Kentucky,County,2021-09-29,1.3581614904295929,0.059318616598231115,cases,no_fixed,553,-7.417068117941406e-4,-7.125155229317963e-4,-7.708981006564849e-4
Kentucky,County,2021-10-12,1.3580516707231394,0.05885825024337808,cases,no_fixed,566,-9.473952475975711e-4,-9.100385188968267e-4,-9.847519762983155e-4
Kentucky,County,2021-10-20,1.3472158011384163,0.05747715952482201,cases,no_fixed,574,-0.0010715964509382947,-0.0010292943991559041,-0.0011138985027206853
Kentucky,County,2021-10-21,1.3471991442678752,0.05745606137717218,cases,no_fixed,575,-0.0010869975908574525,-0.0010440815360221773,-0.001129913645692728
Kentucky,County,2021-10-25,1.347154129239543,0.057374355443228685,cases,no_fixed,579,-0.0011483307462217818,-0.0011029678016915468,-0.0011936936907520168
Kentucky,County,2021-10-28,1.3812640938650242,0.05893098688219185,cases,no_fixed,582,-0.001194048279526183,-0.0011468596658263208,-0.0012412368932260456
Kentucky,County,2021-11-10,1.3744260036269158,0.05881357149072851,cases,no_fixed,595,-0.0013894247993644915,-0.001334417084509191,-0.0014444325142197918
Kentucky,County,2021-11-18,1.3746609974572055,0.05933439067161099,cases,no_fixed,603,-0.001507508767426391,-0.0014477618895773665,-0.0015672556452754152
Kentucky,County,2021-11-23,1.3683036025210975,0.056531849960204376,cases,no_fixed,608,-0.0015805043216821635,-0.0015178228148203007,-0.0016431858285440265
Kentucky,County,2021-11-26,1.3682946875725248,0.05647959075968345,cases,no_fixed,611,-0.001624008979068392,-0.0015595766303735414,-0.0016884413277632425
Kentucky,County,2021-12-09,1.3624839845086707,0.056779582224580495,cases,no_fixed,624,-0.0018100504375010984,-0.0017381154327281909,-0.001881985442274006
Kentucky,County,2021-12-17,1.3557999164463719,0.054094171596122474,cases,no_fixed,632,-0.0019225869329244638,-0.0018461014254296051,-0.0019990724404193227
Kentucky,County,2021-12-22,1.337281669296232,0.05414336900887387,cases,no_fixed,637,-0.001992188399585648,-0.001912883917474173,-0.0020714928816971236
Kentucky,County,2021-12-25,1.3373663405481373,0.05410019225142794,cases,no_fixed,640,-0.0020336828940451523,-0.001952696148947248,-0.002114669639143056
Kentucky,County,2022-01-07,1.355523611990879,0.04853745010037351,cases,no_fixed,653,-0.002211233947512381,-0.002123034886502974,-0.0022994330085217883
Kentucky,County,2022-01-15,1.3478693694366373,0.055578732204327526,cases,no_fixed,661,-0.002318716865504722,-0.002226140644856574,-0.0024112930861528697
