region,subregion,date,cases,deaths,ma_days,lag_days,ma_cases,ma_deaths
Spain,Province,2021-01-02,10465,182,11,26,17447,191.81818181818184
Spain,Province,2021-01-03,9873,181,11,26,19059.181818181816,196.90909090909093
Spain,Province,2021-01-04,22037,186,11,26,19087.727272727272,203.1818181818182
Spain,Province,2021-01-05,30604,237,11,26,18437.63636363636,207.2727272727273
Spain,Province,2021-01-06,14487,176,11,26,19975.09090909091,216.27272727272734
Spain,Province,2021-01-07,26622,240,11,26,22669.818181818184,227.09090909090912
Spain,Province,2021-01-08,32743,246,11,26,25244.818181818187,236.1818181818182
Spain,Province,2021-01-09,19166,229,11,26,27818.454545454548,248.54545454545453
Spain,Province,2021-01-10,13810,245,11,26,29707.09090909091,267.2727272727273
Spain,Province,2021-01-11,32365,287,11,26,29185.818181818184,278.54545454545456
Spain,Province,2021-01-12,37196,289,11,26,29547.454545454548,296.1818181818182
Spain,Province,2021-01-13,38790,282,11,26,30361.090909090908,311.5454545454545
Spain,Province,2021-01-14,38183,317,11,26,31228.272727272728,333.36363636363626
Spain,Province,2021-01-15,42812,392,11,26,33282.36363636364,354.1818181818181
Spain,Province,2021-01-16,24870,361,11,26,35715.72727272728,376.090909090909
Spain,Province,2021-01-17,18465,370,11,26,36592.09090909091,401.81818181818176
Spain,Province,2021-01-18,35572,409,11,26,35362.63636363637,415.8181818181818
Spain,Province,2021-01-19,42282,486,11,26,33398.09090909091,437.09090909090907
Spain,Province,2021-01-20,41761,458,11,26,32889.09090909091,456.3636363636364
Spain,Province,2021-01-21,40577,486,11,26,32393.000000000007,470.7272727272727
Spain,Province,2021-01-22,42005,570,11,26,33372.27272727273,491.6363636363636
Spain,Province,2021-01-23,23672,443,11,26,34710.545454545456,509.9090909090909
Spain,Province,2021-01-24,17180,516,11,26,34403.909090909096,521.4545454545454
Spain,Province,2021-01-25,32584,529,11,26,32201.09090909091,523.8181818181819
Spain,Province,2021-01-26,37355,550,11,26,29459,526.4545454545454
Spain,Province,2021-01-27,35642,591,11,26,27805.636363636364,532.0909090909091
Spain,Province,2021-01-28,33186,571,11,26,26344.636363636364,524.6363636363637
Spain,Province,2021-01-29,32199,536,11,26,26341.636363636368,529.2727272727274
Spain,Province,2021-01-30,18051,512,11,26,26686.45454545455,527.0909090909091
Spain,Province,2021-01-31,11598,487,11,26,25549.18181818182,520.909090909091
Spain,Province,2021-02-01,22390,548,11,26,23087.000000000004,508.45454545454555
Spain,Province,2021-02-02,25934,488,11,26,20395.454545454548,489.5454545454546
Spain,Province,2021-02-03,23639,494,11,26,18623.636363636364,475.2727272727273
Spain,Province,2021-02-04,20973,492,11,26,17089.272727272728,461.6363636363637
Spain,Province,2021-02-05,20074,461,11,26,16658.636363636364,452.4545454545455
Spain,Province,2021-02-06,10271,413,11,26,16677.090909090908,441.0000000000001
Spain,Province,2021-02-07,6035,383,11,26,15702.272727272728,421.909090909091
Spain,Province,2021-02-08,13696,414,11,26,13863.545454545456,403.1818181818183
Spain,Province,2021-02-09,15321,386,11,26,12036.636363636364,380.27272727272737
Spain,Province,2021-02-10,13314,411,11,26,10933.363636363636,361.90909090909093
Spain,Province,2021-02-11,11801,361,11,26,10002.636363636364,346.6363636363637
Spain,Province,2021-02-12,11667,338,11,26,9849.363636363638,332.8181818181818
Spain,Province,2021-02-13,5708,282,11,26,10041.09090909091,320.09090909090907
Spain,Province,2021-02-14,3543,242,11,26,9517.09090909091,302.4545454545454
Spain,Province,2021-02-15,8837,290,11,26,8485.454545454546,283.8181818181818
Spain,Province,2021-02-16,9836,293,11,26,7513.818181818182,263.1818181818182
Spain,Province,2021-02-17,8585,261,11,26,7059.545454545455,250.8181818181818
Spain,Province,2021-02-18,8144,243,11,26,6666.727272727272,237.18181818181816
Spain,Province,2021-02-19,7932,220,11,26,6731.090909090908,230.27272727272725
Spain,Province,2021-02-20,3973,181,11,26,6968.090909090908,225.99999999999997
Spain,Province,2021-02-21,2626,184,11,26,6751.363636363636,215.90909090909088
Spain,Province,2021-02-22,6804,225,11,26,6145.818181818182,204.36363636363637
Spain,Province,2021-02-23,7346,188,11,26,5566.181818181817,193.81818181818184
Spain,Province,2021-02-24,6416,206,11,26,5312.181818181818,183.72727272727275
Spain,Province,2021-02-25,6150,195,11,26,5123.272727272728,177.72727272727275
Spain,Province,2021-02-26,6453,179,11,26,5301.545454545455,174.54545454545453
Spain,Province,2021-02-27,3175,166,11,26,5570.272727272728,170.36363636363637
Spain,Province,2021-02-28,2209,145,11,26,5470.545454545455,161.45454545454544
Spain,Province,2021-03-01,5350,132,11,26,5058.727272727273,156
Spain,Province,2021-03-02,5854,154,11,26,4658.636363636364,145.8181818181818
Spain,Province,2021-03-03,5934,146,11,26,4563.272727272728,139.0909090909091
Spain,Province,2021-03-04,5582,138,11,26,4490.727272727273,133.54545454545456
Spain,Province,2021-03-05,5707,127,11,26,4699.818181818182,127.72727272727275
Spain,Province,2021-03-06,2816,128,11,26,4984,123.18181818181819
Spain,Province,2021-03-07,2015,94,11,26,5025.818181818182,120.72727272727272
Spain,Province,2021-03-08,5101,121,11,26,4747.909090909092,114.72727272727272
Spain,Province,2021-03-09,5655,118,11,26,4385.454545454546,108.63636363636364
Spain,Province,2021-03-10,5475,102,11,26,4382.272727272727,105.63636363636364
Spain,Province,2021-03-11,5335,95,11,26,4413.181818181818,104.27272727272728
Spain,Province,2021-03-12,5810,105,11,26,4686,100.9090909090909
Spain,Province,2021-03-13,2797,88,11,26,5076.818181818183,98.63636363636364
Spain,Province,2021-03-14,1947,79,11,26,5033.818181818182,93.81818181818183
Spain,Province,2021-03-15,5547,105,11,26,4780.363636363637,89.27272727272728
Spain,Province,2021-03-16,6047,112,11,26,4487,86
Spain,Province,2021-03-17,5817,91,11,26,4554.272727272728,83.9090909090909
Spain,Province,2021-03-18,6314,69,11,26,4686.272727272727,83
Spain,Province,2021-03-19,4628,68,11,26,5051.181818181818,80.72727272727273
Spain,Province,2021-03-20,2867,68,11,26,5525.545454545455,80
Spain,Province,2021-03-21,2248,66,11,26,5707.363636363637,78.27272727272728
Spain,Province,2021-03-22,6075,72,11,26,5523.636363636364,74
Spain,Province,2021-03-23,7262,95,11,26,5251.909090909091,72.27272727272727
Spain,Province,2021-03-24,6811,63,11,26,5337.090909090909,74.09090909090911
Spain,Province,2021-03-25,7165,71,11,26,5654.090909090909,75.36363636363637
Spain,Province,2021-03-26,7547,86,11,26,6200.999999999999,76.45454545454545
Spain,Province,2021-03-27,4026,65,11,26,6504.90909090909,77.54545454545455
Spain,Province,2021-03-28,2828,72,11,26,6288.363636363635,77.45454545454547
Spain,Province,2021-03-29,7251,89,11,26,6033.636363636363,75.63636363636365
Spain,Province,2021-03-30,8115,82,11,26,5788.272727272727,74.9090909090909
Spain,Province,2021-03-31,8883,80,11,26,5825.818181818182,75.27272727272728
Spain,Province,2021-04-01,5591,78,11,26,6116.363636363636,75.0909090909091
Spain,Province,2021-04-02,3693,71,11,26,6700.636363636364,77.63636363636364
Spain,Province,2021-04-03,4460,75,11,26,7365.454545454546,78.18181818181819
Spain,Province,2021-04-04,4112,55,11,26,7649.454545454545,77.0909090909091
Spain,Province,2021-04-05,7578,75,11,26,7410.272727272728,77.63636363636365
Spain,Province,2021-04-06,10743,84,11,26,6945.545454545455,75
Spain,Province,2021-04-07,10453,93,11,26,7245.181818181819,76.54545454545455
Spain,Province,2021-04-08,10141,78,11,26,7820.181818181818,77.36363636363636
Spain,Province,2021-04-09,10375,77,11,26,8339.272727272728,78.81818181818181
Spain,Province,2021-04-10,5484,88,11,26,8836.727272727274,80.81818181818183
Spain,Province,2021-04-11,3771,51,11,26,9053.909090909092,81.45454545454547
Spain,Province,2021-04-12,8887,95,11,26,8553,80.63636363636364
Spain,Province,2021-04-13,10018,80,11,26,7949.454545454546,77.54545454545456
Spain,Province,2021-04-14,10170,91,11,26,7810.818181818183,78.18181818181819
Spain,Province,2021-04-15,9584,77,11,26,7821.454545454547,78
Spain,Province,2021-04-16,9967,82,11,26,8198.545454545456,76.72727272727273
Spain,Province,2021-04-17,5233,75,11,26,8728.545454545456,78.63636363636364
Spain,Province,2021-04-18,3814,59,11,26,8813.181818181818,76.72727272727275
Spain,Province,2021-04-19,8616,85,11,26,8348.545454545454,76.27272727272728
Spain,Province,2021-04-20,10492,75,11,26,7763.545454545455,73.00000000000001
Spain,Province,2021-04-21,9632,74,11,26,7687.09090909091,72.0909090909091
Spain,Province,2021-04-22,9601,72,11,26,7654.363636363637,70.63636363636364
Spain,Province,2021-04-23,9818,74,11,26,8005.454545454546,69.81818181818181
Spain,Province,2021-04-24,4907,75,11,26,8453.363636363638,70.0909090909091
Spain,Province,2021-04-25,3735,55,11,26,8476.272727272728,68.54545454545455
Spain,Province,2021-04-26,8743,67,11,26,7870.090909090911,66.45454545454547
Spain,Province,2021-04-27,9607,66,11,26,7269.818181818183,64.54545454545455
Spain,Province,2021-04-28,9095,66,11,26,6933.363636363638,65
Spain,Province,2021-04-29,8741,62,11,26,6718.818181818182,64.0909090909091
Spain,Province,2021-04-30,8868,68,11,26,6979.545454545456,63.63636363636364
Spain,Province,2021-05-01,3824,52,11,26,7262.909090909091,64.45454545454545
Spain,Province,2021-05-02,3029,53,11,26,7141.727272727273,64.9090909090909
Spain,Province,2021-05-03,5900,77,11,26,6572.909090909092,63.72727272727272
Spain,Province,2021-05-04,7458,64,11,26,5962.454545454546,62.36363636363636
Spain,Province,2021-05-05,7775,70,11,26,5708,61.909090909090914
Spain,Province,2021-05-06,6852,64,11,26,5441.636363636364,60.45454545454547
Spain,Province,2021-05-07,7410,72,11,26,5625.90909090909,61.63636363636365
Spain,Province,2021-05-08,3350,53,11,26,5860.363636363636,62.0909090909091
Spain,Province,2021-05-09,2380,51,11,26,5859.090909090909,59.00000000000001
Spain,Province,2021-05-10,5942,57,11,26,5435.363636363637,56.909090909090914
Spain,Province,2021-05-11,5938,52,11,26,4924.454545454546,54.18181818181819
Spain,Province,2021-05-12,5851,65,11,26,4764.272727272728,51.36363636363637
Spain,Province,2021-05-13,5608,58,11,26,4626.636363636364,47.909090909090914
Spain,Province,2021-05-14,5886,43,11,26,4808.818181818182,47.36363636363636
Spain,Province,2021-05-15,2797,41,11,26,5082.909090909091,45.63636363636363
Spain,Province,2021-05-16,2155,40,11,26,5051.090909090909,44.272727272727266
Spain,Province,2021-05-17,5090,33,11,26,4753.545454545455,42.45454545454545
Spain,Province,2021-05-18,5896,34,11,26,4398.181818181818,39.45454545454545
Spain,Province,2021-05-19,5354,47,11,26,4296.272727272728,37.36363636363636
Spain,Province,2021-05-20,5395,32,11,26,4250.909090909091,35.36363636363637
Spain,Province,2021-05-21,5592,42,11,26,4467,34.81818181818183
Spain,Province,2021-05-22,2665,32,11,26,4749.636363636364,32.909090909090914
Spain,Province,2021-05-23,1942,32,11,26,4764.090909090909,32.09090909090909
Spain,Province,2021-05-24,4487,35,11,26,4487.909090909092,30.72727272727273
Spain,Province,2021-05-25,5387,21,11,26,4173.909090909091,29.272727272727277
Spain,Province,2021-05-26,5174,35,11,26,4116.272727272727,30.090909090909093
Spain,Province,2021-05-27,5264,19,11,26,4065.454545454546,28.363636363636367
Spain,Province,2021-05-28,5249,24,11,26,4283.272727272728,28.363636363636367
Spain,Province,2021-05-29,2858,19,11,26,4507.090909090909,27.90909090909091
Spain,Province,2021-05-30,1900,31,11,26,4508.727272727273,27.454545454545453
Spain,Province,2021-05-31,4761,41,11,26,4237.909090909091,27.90909090909091
Spain,Province,2021-06-01,5033,23,11,26,3920.181818181818,27.18181818181818
Spain,Province,2021-06-02,5061,32,11,26,3816.6363636363635,27.18181818181818
Spain,Province,2021-06-03,4404,27,11,26,3712.090909090909,27.818181818181813
Spain,Province,2021-06-04,4505,30,11,26,3821.909090909091,27.727272727272727
Spain,Province,2021-06-05,2408,26,11,26,4018.0000000000005,27.27272727272727
Spain,Province,2021-06-06,1679,27,11,26,3943.4545454545455,24.454545454545453
Spain,Province,2021-06-07,4125,19,11,26,3682.6363636363635,24.363636363636363
Spain,Province,2021-06-08,4099,31,11,26,3361.5454545454545,23
Spain,Province,2021-06-09,4066,18,11,26,3286.9090909090905,22.18181818181818
Spain,Province,2021-06-10,4057,26,11,26,3240.5454545454545,21.545454545454547
Spain,Province,2021-06-11,3941,10,11,26,3378.9999999999995,21.18181818181818
Spain,Province,2021-06-12,2164,22,11,26,3585.4545454545455,20.636363636363633
Spain,Province,2021-06-13,1529,17,11,26,3570.090909090909,20.545454545454547
Spain,Province,2021-06-14,3583,18,11,26,3399.727272727273,18.545454545454543
Spain,Province,2021-06-15,3995,23,11,26,3180.1818181818185,18.272727272727273
Spain,Province,2021-06-16,3931,22,11,26,3158.636363636364,17.454545454545457
Spain,Province,2021-06-17,3950,21,11,26,3197.4545454545455,18.272727272727273
Spain,Province,2021-06-18,3956,18,11,26,3453.727272727273,18
Spain,Province,2021-06-19,2225,9,11,26,3664.545454545454,17.818181818181817
Spain,Province,2021-06-20,1651,15,11,26,3852.909090909091,17.363636363636363
Spain,Province,2021-06-21,3820,17,11,26,3827.545454545455,16.363636363636363
Spain,Province,2021-06-22,4368,19,11,26,3751.4545454545455,16
Spain,Province,2021-06-23,4983,19,11,26,4128.272727272728,15.545454545454543
Spain,Province,2021-06-24,3848,15,11,26,4737.181818181818,15.18181818181818
Spain,Province,2021-06-25,5655,13,11,26,5721,15.454545454545451
Spain,Province,2021-06-26,3716,12,11,26,6839.636363636363,15.454545454545453
Spain,Province,2021-06-27,3094,18,11,26,7838.09090909091,14.454545454545451
Spain,Province,2021-06-28,8095,16,11,26,8342.727272727272,14.272727272727272
Spain,Province,2021-06-29,10654,14,11,26,8535.363636363636,13.363636363636365
Spain,Province,2021-06-30,13047,12,11,26,9681.000000000002,13.090909090909092
Spain,Province,2021-07-01,13956,15,11,26,10999.727272727272,13
Spain,Province,2021-07-02,14803,6,11,26,12737.181818181818,12.727272727272728
Spain,Province,2021-07-03,9919,17,11,26,14501.90909090909,11.818181818181818
Spain,Province,2021-07-04,7102,9,11,26,15970.181818181818,11.727272727272727
Spain,Province,2021-07-05,16450,12,11,26,16342.272727272728,12
Spain,Province,2021-07-06,20161,12,11,26,16239.818181818182,12.18181818181818
Spain,Province,2021-07-07,22828,9,11,26,17274.363636363636,12.272727272727272
Spain,Province,2021-07-08,22506,8,11,26,18464.636363636364,13.545454545454543
Spain,Province,2021-07-09,24246,15,11,26,20223.18181818182,13.727272727272725
Spain,Province,2021-07-10,14747,17,11,26,22207.363636363636,14.636363636363637
Spain,Province,2021-07-11,11920,14,11,26,23367.909090909092,17.27272727272727
Spain,Province,2021-07-12,25336,16,11,26,23190.272727272728,18.09090909090909
Spain,Province,2021-07-13,27896,20,11,26,22393.909090909096,19.636363636363637
Spain,Province,2021-07-14,29263,19,11,26,23017.545454545456,22.09090909090909
Spain,Province,2021-07-15,28928,19,11,26,23664.36363636364,25.090909090909086
Spain,Province,2021-07-16,29216,41,11,26,25181.272727272728,28.36363636363636
Spain,Province,2021-07-17,18207,21,11,26,26881.545454545456,31.81818181818182
Spain,Province,2021-07-18,14068,26,11,26,27282.636363636368,35.00000000000001
Spain,Province,2021-07-19,29366,35,11,26,26367.636363636368,40.90909090909091
Spain,Province,2021-07-20,31361,48,11,26,24834.636363636368,44.81818181818182
Spain,Province,2021-07-21,31433,53,11,26,24521.727272727272,48.81818181818182
Spain,Province,2021-07-22,30623,52,11,26,24461.727272727276,52.18181818181819
Spain,Province,2021-07-23,29748,51,11,26,25233.636363636368,56.727272727272734
Spain,Province,2021-07-24,17831,85,11,26,26251.09090909091,60.9090909090909
Spain,Province,2021-07-25,12400,62,11,26,25894.09090909091,66.54545454545455
Spain,Province,2021-07-26,25486,63,11,26,24361.909090909096,70.0909090909091
Spain,Province,2021-07-27,28556,78,11,26,22353.454545454548,72.54545454545455
Spain,Province,2021-07-28,26698,71,11,26,21353.636363636364,76.63636363636365
Spain,Province,2021-07-29,25260,72,11,26,20589.636363636364,80.45454545454547
Spain,Province,2021-07-30,25439,97,11,26,20817.818181818184,83.63636363636365
Spain,Province,2021-07-31,14507,87,11,26,21449.18181818182,86.72727272727273
Spain,Province,2021-08-01,9340,80,11,26,20854.909090909092,91.81818181818183
Spain,Province,2021-08-02,19625,97,11,26,19243.909090909092,93.09090909090908
Spain,Province,2021-08-03,21344,93,11,26,17460.727272727276,94.18181818181817
Spain,Province,2021-08-04,20341,120,11,26,16521.636363636364,98.18181818181816
Spain,Province,2021-08-05,19345,96,11,26,15756.36363636364,98.54545454545453
Spain,Province,2021-08-06,18949,119,11,26,15854.363636363638,100.45454545454544
Spain,Province,2021-08-07,10835,92,11,26,16337.09090909091,104.90909090909089
Spain,Province,2021-08-08,7083,83,11,26,15799.909090909092,106.09090909090908
Spain,Province,2021-08-09,14930,116,11,26,14579.909090909092,107.9090909090909
Spain,Province,2021-08-10,17021,101,11,26,13228.272727272728,107.45454545454544
Spain,Province,2021-08-11,15585,108,11,26,12331.727272727274,109
Spain,Province,2021-08-12,14650,129,11,26,11689.09090909091,110.45454545454545
Spain,Province,2021-08-13,13716,110,11,26,11837.181818181818,111.72727272727273
Spain,Province,2021-08-14,7924,113,11,26,12250,113
Spain,Province,2021-08-15,5473,115,11,26,11948.454545454546,110.81818181818183
Spain,Province,2021-08-16,9483,113,11,26,10983.636363636364,109.09090909090911
Spain,Province,2021-08-17,11880,135,11,26,9931.818181818182,106.45454545454545
Spain,Province,2021-08-18,12464,106,11,26,9484.818181818184,104.0909090909091
Spain,Province,2021-08-19,11624,97,11,26,9126.90909090909,102.0909090909091
Spain,Province,2021-08-20,11613,92,11,26,9224.454545454546,102.09090909090911
Spain,Province,2021-08-21,6408,82,11,26,9463.09090909091,99.36363636363637
Spain,Province,2021-08-22,4015,79,11,26,9328.18181818182,96.9090909090909
Spain,Province,2021-08-23,9733,103,11,26,8609.727272727274,91.72727272727272
Spain,Province,2021-08-24,9779,88,11,26,7714.909090909092,88.9090909090909
Spain,Province,2021-08-25,8997,113,11,26,7220.636363636365,88.54545454545455
Spain,Province,2021-08-26,8098,85,11,26,6801.545454545455,88.81818181818181
Spain,Province,2021-08-27,7999,86,11,26,6751.363636363637,89.72727272727273
Spain,Province,2021-08-28,3977,78,11,26,6855.363636363637,89.27272727272727
Spain,Province,2021-08-29,2621,75,11,26,6412.363636363636,87.27272727272728
Spain,Province,2021-08-30,6187,93,11,26,5764.636363636364,84.63636363636365
Spain,Province,2021-08-31,7003,95,11,26,5117.818181818182,79.81818181818181
Spain,Province,2021-09-01,5856,92,11,26,4760.818181818182,78.27272727272727
Spain,Province,2021-09-02,5159,74,11,26,4457.454545454546,76
Spain,Province,2021-09-03,4860,81,11,26,4426.818181818181,74.81818181818181
Spain,Province,2021-09-04,2654,59,11,26,4521,74.36363636363637
Spain,Province,2021-09-05,1882,60,11,26,4297.636363636364,71.72727272727273
Spain,Province,2021-09-06,4171,68,11,26,3813.7272727272734,67.36363636363637
Spain,Province,2021-09-07,4662,61,11,26,3394.454545454546,64.27272727272728
Spain,Province,2021-09-08,3640,65,11,26,3228.545454545455,61.909090909090914
Spain,Province,2021-09-09,3657,70,11,26,3093.454545454546,59.909090909090914
Spain,Province,2021-09-10,3730,64,11,26,3111.727272727273,60.09090909090909
Spain,Province,2021-09-11,1680,47,11,26,3201.2727272727275,59.27272727272727
Spain,Province,2021-09-12,1244,58,11,26,3087.0000000000005,57.727272727272734
Spain,Province,2021-09-13,3334,48,11,26,2787.1818181818185,56.27272727272727
Spain,Province,2021-09-14,3374,59,11,26,2537.3636363636365,54.63636363636364
Spain,Province,2021-09-15,2855,61,11,26,2420.5454545454545,52.00000000000001
Spain,Province,2021-09-16,2867,51,11,26,2326.5454545454545,50.54545454545455
Spain,Province,2021-09-17,2914,51,11,26,2399.3636363636365,49.45454545454546
Spain,Province,2021-09-18,1364,45,11,26,2493.272727272727,47
Spain,Province,2021-09-19,892,47,11,26,2412.090909090909,46.27272727272727
Spain,Province,2021-09-20,2372,41,11,26,2216.181818181818,43.54545454545455
Spain,Province,2021-09-21,2696,48,11,26,2029.4545454545455,40.09090909090909
Spain,Province,2021-09-22,2481,35,11,26,1989.2727272727273,37.63636363636364
Spain,Province,2021-09-23,2277,31,11,26,1924.4545454545453,35.27272727272727
Spain,Province,2021-09-24,2441,40,11,26,1984.1818181818182,33.45454545454545
Spain,Province,2021-09-25,1219,29,11,26,2068.4545454545455,32.27272727272727
Spain,Province,2021-09-26,801,23,11,26,2020.0909090909092,31.090909090909093
Spain,Province,2021-09-27,2425,24,11,26,1861.6363636363637,30.000000000000004
Spain,Province,2021-09-28,2201,25,11,26,1697.3636363636363,28.454545454545453
Spain,Province,2021-09-29,2021,25,11,26,1659.3636363636365,28.363636363636363
Spain,Province,2021-09-30,1819,34,11,26,1600.8181818181818,26.090909090909093
Spain,Province,2021-10-01,1840,28,11,26,1646.181818181818,25.72727272727273
Spain,Province,2021-10-02,953,36,11,26,1722.5454545454545,25.81818181818182
Spain,Province,2021-10-03,674,18,11,26,1664.5454545454547,25.363636363636367
Spain,Province,2021-10-04,1859,30,11,26,1543.9090909090908,24.72727272727273
Spain,Province,2021-10-05,1797,15,11,26,1406.818181818182,24.090909090909093
Spain,Province,2021-10-06,1718,25,11,26,1418.1818181818182,23.090909090909093
Spain,Province,2021-10-07,1641,24,11,26,1324.909090909091,21.81818181818182
Spain,Province,2021-10-08,1787,19,11,26,1406.0000000000002,20.454545454545453
Spain,Province,2021-10-09,874,18,11,26,1526.636363636364,20.636363636363633
Spain,Province,2021-10-10,513,18,11,26,1537.0909090909095,19.545454545454543
Spain,Province,2021-10-11,1944,23,11,26,1472.909090909091,19.545454545454547
Spain,Province,2021-10-12,814,14,11,26,1384.0000000000002,18.63636363636364
Spain,Province,2021-10-13,1845,21,11,26,1424.3636363636365,17.727272727272727
Spain,Province,2021-10-14,2001,20,11,26,1449.3636363636365,17.636363636363637
Spain,Province,2021-10-15,1974,18,11,26,1557.3636363636367,18.272727272727273
Spain,Province,2021-10-16,1091,15,11,26,1689.1818181818185,18.636363636363637
Spain,Province,2021-10-17,740,15,11,26,1699.0000000000002,17.81818181818182
Spain,Province,2021-10-18,2085,14,11,26,1725.636363636364,17.81818181818182
Spain,Province,2021-10-19,2062,18,11,26,1632.3636363636367,17.272727272727273
Spain,Province,2021-10-20,2062,25,11,26,1652.0909090909092,17
Spain,Province,2021-10-21,1963,22,11,26,1660.727272727273,16.636363636363637
Spain,Province,2021-10-22,2052,14,11,26,1751.3636363636365,16.636363636363637
Spain,Province,2021-10-23,1107,14,11,26,1876.909090909091,17.090909090909093
Spain,Province,2021-10-24,819,15,11,26,1904.818181818182,16.454545454545457
Spain,Province,2021-10-25,2218,17,11,26,1836.818181818182,16.363636363636363
Spain,Province,2021-10-26,2069,14,11,26,1733.5454545454547,15.272727272727273
Spain,Province,2021-10-27,2088,15,11,26,1643.0909090909092,14.636363636363638
Spain,Province,2021-10-28,2121,20,11,26,1713.0909090909092,14.090909090909092
Spain,Province,2021-10-29,2392,7,11,26,1874.2727272727273,14.545454545454545
Spain,Province,2021-10-30,1314,17,11,26,2066,14.090909090909092
Spain,Province,2021-10-31,926,13,11,26,2145.6363636363635,13.454545454545455
Spain,Province,2021-11-01,968,15,11,26,2117.4545454545455,13.363636363636363
Spain,Province,2021-11-02,2822,8,11,26,2031.7272727272727,13.818181818181818
Spain,Province,2021-11-03,2880,19,11,26,2144.6363636363635,14.545454545454543
Spain,Province,2021-11-04,2928,10,11,26,2262.5454545454545,16.18181818181818
Spain,Province,2021-11-05,3094,10,11,26,2485.818181818182,16.636363636363637
Spain,Province,2021-11-06,1759,13,11,26,2784.2727272727275,17.09090909090909
Spain,Province,2021-11-07,1145,20,11,26,3129.818181818182,18.18181818181818
Spain,Province,2021-11-08,3363,28,11,26,3122.6363636363635,19
Spain,Province,2021-11-09,3689,25,11,26,3043.3636363636365,19.272727272727277
Spain,Province,2021-11-10,3770,22,11,26,3266.1818181818185,20.45454545454546
Spain,Province,2021-11-11,4209,18,11,26,3543.909090909091,21.636363636363637
Spain,Province,2021-11-12,4769,27,11,26,3947.727272727272,22.181818181818187
Spain,Province,2021-11-13,2743,17,11,26,4440.636363636364,22.272727272727273
Spain,Province,2021-11-14,2008,22,11,26,4819.909090909091,21.09090909090909
Spain,Province,2021-11-15,5379,23,11,26,4870.454545454547,20.636363636363637
Spain,Province,2021-11-16,6149,23,11,26,4797.727272727274,21.272727272727273
Spain,Province,2021-11-17,6201,19,11,26,5133.363636363637,22.545454545454543
Spain,Province,2021-11-18,6567,21,11,26,5499.909090909091,22.27272727272727
Spain,Province,2021-11-19,7535,15,11,26,6096.363636363637,22.27272727272727
Spain,Province,2021-11-20,4245,20,11,26,6781.545454545455,22.999999999999996
Spain,Province,2021-11-21,2970,29,11,26,7260.181818181819,23.545454545454543
Spain,Province,2021-11-22,7901,32,11,26,7288.545454545455,24.18181818181818
Spain,Province,2021-11-23,8801,24,11,26,7118.272727272727,24.81818181818182
Spain,Province,2021-11-24,9304,17,11,26,7544.545454545454,26.636363636363637
Spain,Province,2021-11-25,9545,30,11,26,8031.272727272728,29.363636363636367
Spain,Province,2021-11-26,10644,29,11,26,8898.363636363638,31.181818181818187
Spain,Province,2021-11-27,6461,30,11,26,9994.909090909092,31.72727272727273
Spain,Province,2021-11-28,4328,26,11,26,10705.363636363636,32.81818181818182
Spain,Province,2021-11-29,11256,41,11,26,10860.72727272727,34.36363636363637
Spain,Province,2021-11-30,12889,45,11,26,10672.363636363636,36.81818181818181
Spain,Province,2021-12-01,13783,40,11,26,10494.636363636364,38.81818181818181
Spain,Province,2021-12-02,15032,35,11,26,11129.454545454546,40.45454545454546
Spain,Province,2021-12-03,15716,44,11,26,11593.727272727274,42.00000000000001
Spain,Province,2021-12-04,10510,41,11,26,13065.818181818182,44.18181818181818
Spain,Province,2021-12-05,7232,44,11,26,14357.090909090908,45.272727272727266
Spain,Province,2021-12-06,7590,52,11,26,14650.818181818182,46
Spain,Province,2021-12-07,17627,47,11,26,14534.636363636364,46.63636363636363
Spain,Province,2021-12-08,11568,47,11,26,15589.636363636364,49.72727272727273
Spain,Province,2021-12-09,20521,50,11,26,17067.454545454544,51.727272727272734
Spain,Province,2021-12-10,25460,53,11,26,19457.45454545454,52.63636363636364
Spain,Province,2021-12-11,16120,53,11,26,22312.909090909092,56.909090909090914
Spain,Province,2021-12-12,12505,47,11,26,25625,59.27272727272728
Spain,Province,2021-12-13,26637,69,11,26,26424.363636363636,61.0909090909091
Spain,Province,2021-12-14,31972,66,11,26,27371,63.27272727272728
Spain,Province,2021-12-15,36800,51,11,26,30450.636363636364,66.63636363636364
Spain,Province,2021-12-16,38642,91,11,26,34815.72727272727,68.36363636363636
Spain,Province,2021-12-17,44023,78,11,26,41068.18181818182,70.45454545454545
Spain,Province,2021-12-18,26420,67,11,26,48595.18181818182,74
Spain,Province,2021-12-19,21981,71,11,26,52835.27272727273,74.45454545454547
Spain,Province,2021-12-20,54397,87,11,26,54086.909090909096,76.27272727272728
Spain,Province,2021-12-21,73476,72,11,26,55411.18181818182,79.27272727272728
Spain,Province,2021-12-22,84897,76,11,26,62231.27272727273,79.81818181818183
Spain,Province,2021-12-23,95302,86,11,26,70475.99999999999,81.36363636363636
Spain,Province,2021-12-24,73278,74,11,26,81341.09090909091,84.45454545454545
Spain,Province,2021-12-25,45740,86,11,26,92411.18181818182,87.9090909090909
Spain,Province,2021-12-26,51367,84,11,26,96710.9090909091,88.81818181818181
Spain,Province,2021-12-27,113663,97,11,26,95254.63636363637,91.9090909090909
Spain,Province,2021-12-28,134715,95,11,26,93855.36363636365,94.72727272727272
