region,subregion,date,distribution_name,information,scale,inequality,shape,aic,bic,meanlog,sdlog,log-likelihood
Kentucky,County,2022-10-15,gamma,cum_cases,13273.3833333334,NA,1.04075291076567,2522.32256775421,2527.89755123977,NA,NA,NA
Kentucky,County,2022-10-15,gamma,cum_deaths,142.591666666667,NA,1.35376272907342,1428.17685886589,1433.75184235145,NA,NA,NA
Kentucky,County,2022-10-15,lognormal,cum_cases,NA,NA,NA,2470.57953248766,2706.57953248766,8.94146697540324,0.920360405215672,1233.28976624383
Kentucky,County,2022-10-15,lognormal,cum_deaths,NA,NA,NA,1381.28988461409,1617.28988461409,4.54721520536912,0.796566353803854,688.644942307045
Kentucky,County,2022-10-15,weibull,cum_cases,12405.4989868464,NA,0.904284602475377,2519.24144047378,2524.8164239593402,NA,NA,NA
Kentucky,County,2022-11-01,burr,cum_cases,15793.3841717965,25.0168454424934,0.102285445227187,2470.1423919883,2478.50486721665,NA,NA,NA
Kentucky,County,2022-11-01,burr,cum_deaths,177.408329302077,28.2184829216917,0.0935378190147198,1378.58107796041,1386.94355318875,NA,NA,NA
Kentucky,County,2022-11-01,gamma,cum_cases,13433.5333333333,NA,1.04113812208534,2525.19872052789,2530.77370401345,NA,NA,NA
Kentucky,County,2022-11-01,gamma,cum_deaths,144.35,NA,1.35884213074978,1430.9735830795,1436.54856656507,NA,NA,NA
Kentucky,County,2022-11-01,lognormal,cum_cases,NA,NA,NA,2473.51203032009,2709.51203032009,8.95368794958212,0.920358333974775,1234.75601516004
Kentucky,County,2022-11-01,lognormal,cum_deaths,NA,NA,NA,1384.0353056391,1620.0353056391,4.5611621168284,0.794570583099371,690.017652819552
Kentucky,County,2022-11-01,weibull,cum_cases,12556.8806424972,NA,0.904455946471277,2522.13052454933,2527.7055080349,NA,NA,NA
Missouri,County,2021-01-15,burr,cum_cases,4636.50137966437,80.2696744060836,0.029496127136888,2086.86282320317,2095.09761958826,NA,NA,NA
Missouri,County,2021-01-15,burr,cum_deaths,54.9524130322242,218.72567213544,0.0101266342744724,1080.91489095305,1089.14968733814,NA,NA,NA
Missouri,County,2021-01-15,gamma,cum_cases,4368.92173913043,NA,0.699340116674545,2150.71139670067,2156.20126095739,NA,NA,NA
Missouri,County,2021-01-15,gamma,cum_deaths,54.1304347826088,NA,0.616611539050824,1130.22925341132,1135.71911766804,NA,NA,NA
Missouri,County,2021-01-15,lognormal,cum_cases,NA,NA,NA,2088.76111816413,2314.76111816413,7.51799350625314,1.1356964470459,1042.38055908206
Missouri,County,2021-01-15,lognormal,cum_deaths,NA,NA,NA,1078.87994337844,1304.87994337844,2.9933555430988,1.29835126397359,537.439971689219
Missouri,County,2021-01-15,weibull,cum_cases,3376.07333565166,NA,0.746624400529799,2134.49371746443,2139.98358172115,NA,NA,NA
Missouri,County,2021-02-01,burr,cum_cases,4927.73179228912,75.5677694930027,0.0315285724495222,2099.55470486665,2107.78950125174,NA,NA,NA
Missouri,County,2021-02-01,burr,cum_deaths,59.4889134244294,219.753739132426,0.0100493744702692,1100.16846268451,1108.4032590696,NA,NA,NA
Missouri,County,2021-02-01,gamma,cum_cases,4636.37391304348,NA,0.697106902225499,2164.15808321675,2169.64794747348,NA,NA,NA
Missouri,County,2021-02-01,gamma,cum_deaths,58.6782608695652,NA,0.618778758376921,1149.13617058709,1154.62603484381,NA,NA,NA
Missouri,County,2021-02-01,lognormal,cum_cases,NA,NA,NA,2101.48185110708,2327.48185110708,7.57425434977545,1.13461575403642,1048.74092555354
Missouri,County,2021-02-01,lognormal,cum_deaths,NA,NA,NA,1098.14813944871,1324.14813944871,3.07803511662121,1.29717824755883,547.074069724357
Missouri,County,2021-02-01,weibull,cum_cases,3571.88548292911,NA,0.745192239429567,2147.69622191621,2153.18608617294,NA,NA,NA
Missouri,County,2021-02-15,burr,cum_cases,5059.68391350119,78.0357764250278,0.0305869187264284,2104.80416347388,2113.03895985897,NA,NA,NA
Missouri,County,2021-02-15,burr,cum_deaths,66.2584724377199,196.58547848669,0.0114099100538762,1121.41167509841,1129.6464714835,NA,NA,NA
Missouri,County,2021-02-15,gamma,cum_cases,4761.40869565217,NA,0.694542043327384,2170.02308829014,2175.51295254686,NA,NA,NA
Missouri,County,2021-02-15,gamma,cum_deaths,64.8260869565217,NA,0.63582036032712,1174.66438743199,1180.15425168871,NA,NA,NA
Missouri,County,2021-02-15,lognormal,cum_cases,NA,NA,NA,2106.9331902519,2332.9331902519,7.59721451268322,1.13545531264546,1051.46659512595
Missouri,County,2021-02-15,lognormal,cum_deaths,NA,NA,NA,1119.46359957268,1345.46359957268,3.20812877008176,1.24953807043484,557.731799786339
Missouri,County,2021-02-15,weibull,cum_cases,3657.90646637228,NA,0.743593088611028,2153.37691810268,2158.8667823594,NA,NA,NA
Missouri,County,2021-03-01,burr,cum_cases,5141.41943441933,79.2795937614258,0.0301425970778998,2107.94320045043,2116.17799683552,NA,NA,NA
Missouri,County,2021-03-01,burr,cum_deaths,70.470515744445,170.686931263005,0.0131164893359995,1136.81868105983,1145.05347744492,NA,NA,NA
Missouri,County,2021-03-01,gamma,cum_cases,4840.93913043477,NA,0.691389816008303,2173.51321571065,2179.00307996738,NA,NA,NA
Missouri,County,2021-03-01,gamma,cum_deaths,68.895652173913,NA,0.640246249494858,1189.30230694022,1194.79217119694,NA,NA,NA
Missouri,County,2021-03-01,lognormal,cum_cases,NA,NA,NA,2110.08959636316,2336.08959636316,7.60924929519016,1.13737675516195,1053.04479818158
Missouri,County,2021-03-01,lognormal,cum_deaths,NA,NA,NA,1134.59151393975,1360.59151393975,3.27663461390008,1.24612874767781,565.295756969874
Missouri,County,2021-03-01,weibull,cum_cases,3706.83985321431,NA,0.741811242781831,2156.66255450052,2162.15241875724,NA,NA,NA
Missouri,County,2021-03-15,burr,cum_cases,5225.98102318825,69.9372715313181,0.0343954194013057,2110.60349802005,2118.83829440514,NA,NA,NA
Missouri,County,2021-03-15,burr,cum_deaths,74.038742406237,142.088198476265,0.0158106250909664,1147.82627341332,1156.06106979841,NA,NA,NA
Missouri,County,2021-03-15,gamma,cum_cases,4910.87826086957,NA,0.688978803381674,2176.56330284675,2182.05316710347,NA,NA,NA
Missouri,County,2021-03-15,gamma,cum_deaths,72.3217391304347,NA,0.642723529629575,1200.81214955116,1206.30201380788,NA,NA,NA
Missouri,County,2021-03-15,lognormal,cum_cases,NA,NA,NA,2112.77429487613,2338.77429487613,7.62009857622042,1.13831281808554,1054.38714743807
